"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"APC-CDH1",-0.00889144437350143,0.00480200133242153,-0.0187417437288363,0.000289129772015254,0.03,0.0377463503649635,-0.0262866281975595,0.017395183824058,0.146,0.198750246791708,-0.0192734301249171,0.0457388284497159,-0.0263747663441638,0.0426228305377664,-0.00503898704075332,0.0421111334799523,0.999999980394488,0.999999999999998,0.0587657869724742,-0.01214032326,-0.00345564302510224,0.0105887498900193,-1.90015660651323,-7.538739974482,-1.96048091477881,1,1,0.381977615321082,-0.0298087598366258,0.0291260884740887,-0.0288926772042388,0.0229237715055632,-0.00815499203238705,0.026762874694295,1,1,6.61181713526477e-05,-0.0072389094,0.00327310399850632,0.0192967464381195,-1.91099187876933,-6.54590186434408,-1.84299789151581,1,1,0.00096343621113858,-0.0267692009779946,-0.0283277563693489,-0.00725852512817512,1,1,1,1,5.229189511495e-05,0.000521346262574614
"APC-CDKN1B",-0.0026384064382337,0.00474020495985168,-0.0117376760563007,0.0060837414527707,0.302,0.320598922247883,-0.0262866281975595,0.0236482217593258,0.063,0.100435838150289,-0.00915380561563295,0.0362566571865481,-0.0162101804444843,0.0341633124680285,0.00613620232885132,0.031529357296939,0.999169730661536,0.9999999997386,0.990334011940773,-0.0009201725,-0.00345564302510224,0.0116892761407352,-1.87493209491031,-7.46222719502232,-1.93174877525894,1,1,1,-0.0256392031340141,0.0306162114961792,-0.0251782209156128,0.0282187374802157,-0.00481762187340135,0.0285630432296672,1,1,0.0248119347612464,-0.004356639655,0.00327310399850632,0.0180094594805078,-1.90055547686696,-6.52156130045623,-1.83474272853116,1,1,0.16207204676558,-0.0187771561846051,-0.0215411019817078,0.000119895864825723,0.999999655230983,1,1,1,0.115639842526255,0.518035240506128
"APC-CSMD1",-0.0157933163306889,0.00491976936222197,-0.0258767891013291,-0.00611649375110829,0.002,0.00292161016949153,-0.0262866281975595,0.0104933118668706,0.334,0.403315236427321,-0.0218065446066507,0.0379291768432194,-0.0283081079111003,0.0360047168139705,-0.00489969839555032,0.0336497719590607,1,1,0.0147596117463287,-0.0114012617,-0.00345564302510224,0.0138609259317529,-1.90647073166455,-7.55329298612372,-1.96012279460249,1,1,0.119336860827024,-0.0332871188582297,0.0436570167350039,-0.0354868275774602,0.041497278235032,-0.0179856631441028,0.0420144550778182,1,1,5.32077268546459e-11,-0.0201853718633333,0.00327310399850632,0.00982864299639,-1.9196982126315,-6.58911285566386,-1.86731458052832,1,1,2.71359406958694e-09,-0.0267447798139124,-0.031391254820313,-0.0100134934218753,1,1,1,1,2.2674447317527e-11,6.01326342860816e-10
"APC-CTCF",-0.0231574605865912,0.00555181665134988,-0.0346944685836782,-0.0122530078279019,0,0,-0.0262866281975595,0.00312916761096821,0.829,0.862134992458522,0.0216190601321311,0.04878340949347,-0.019462742819618,0.0343388960050121,0.0224777762184158,0.0444472764406275,2.81926295303802e-06,0.999999997191484,0.999999929419405,-0.0186040267333333,-0.00345564302510224,-0.0367674438403622,-1.79822662936688,-7.48671049322489,-1.88973352473922,3.22270920321415e-05,1,1,-5.84760482613604e-05,0.0412755175097146,-0.0358864641748934,0.0286874554590953,0.00811709372663207,0.0339373691346529,0.505346559218661,1,0.98560997993529,-0.0277108944,0.00327310399850632,-0.030925522350245,-1.8365269079175,-6.5917316454344,-1.80274802001767,1,1,1,0.00898558619816375,-0.0291355376961004,0.0134059422548918,2.06034343349885e-05,0.000155228147319288,1,1,0.999895962418547,1
"APC-DUSP26",-0.0184632764037227,0.00482883869888448,-0.0281383209963585,-0.00894962833530564,0,0,-0.0262866281975595,0.00782335179383676,0.496,0.55881045751634,-0.0248209666731928,0.0390255193447794,-0.033889143386458,0.0380914210024304,-0.0110527871667348,0.0348923916681629,0.999999999999999,1,2.00918441772067e-05,-0.02012096388,-0.00345564302510224,0.00815564581829509,-1.91398458006118,-7.59530360423421,-1.97594278647955,1,1,0.000370024796930224,-0.0240429661910325,0.0318799495978383,-0.0313805539143595,0.029320519490915,-0.00946799822867301,0.029426082246276,1,1,3.34277691347573e-05,-0.016805585952,0.00327310399850632,0.00396427624052622,-1.89656009523372,-6.562204740809,-1.84624568233129,1,1,0.000535906612559699,-0.0243543509012549,-0.0323138918047887,-0.0101266702610674,1,1,1,1,1.48572433601071e-08,2.66225739128406e-07
"APC-FOXA1",-0.0191443446630631,0.00479960392310347,-0.0293752861765357,-0.00979554358002548,0,0,-0.0262866281975595,0.00714228353449632,0.524,0.586999187652315,-0.0130445448337755,0.0389131757717092,-0.0283841353128725,0.0367156794735163,-0.00828349996090295,0.0376911971837251,0.999989925421693,1,0.00104203135121963,-0.02362309044,-0.00345564302510224,-0.00712290258112231,-1.88463028049634,-7.55386527385704,-1.96882276875664,1,1,0.0120150745366715,-0.0147969523916702,0.0306685562220417,-0.0251081590381015,0.0265645045055959,-0.00435439281756865,0.0285650925407485,0.999999997574816,1,0.0186834878603718,-0.014665599464,0.00327310399850632,-0.00314175107083614,-1.87341731942146,-6.52110219003113,-1.83359690676943,1,1,0.125122752034611,-0.0141255135733407,-0.02623381122518,-0.00578782977463331,0.999999999949227,1,1,1,0.000230640765987929,0.00199888663856205
"APC-FTO",-0.0170109922090668,0.00439470008385598,-0.0255306460495055,-0.00841484574086779,0,0,-0.0262866281975595,0.00927563598849262,0.442,0.506665004156276,0.0115162571527673,0.0360890834398676,-0.0160383469921719,0.0341982132163338,0.0103911037049392,0.0321012059333741,9.18067683484614e-06,0.999999999929635,0.999996405606024,-0.01716350044,-0.00345564302510224,-0.025224114567665,-1.82340921106654,-7.46093373799708,-1.92080914677143,9.66156943095713e-05,1,1,0.000809093161574824,0.0362400681772702,-0.0240541222397044,0.0305603962853718,0.00800473053327924,0.0323789051247408,0.386318181389513,1,0.999626388647124,-0.016858484868,0.00327310399850632,-0.0209406820280811,-1.83435538187822,-6.51419516298922,-1.80302595636588,1,1,1,0.00618502591427213,-0.0204951045738746,0.00920819442164111,4.80555145687114e-05,0.000352053106729897,1,1,0.999999928849472,1
"APC-GATA3",-0.00290729335293833,0.00320451270478639,-0.0089908846947619,0.00343861301813402,0.181,0.200642282958199,-0.0262866281975595,0.0233793348446211,0.042,0.0717695167286245,-0.0145671388105511,0.0313006783411835,-0.0221672252885806,0.0246985260565613,0.00772394371802957,0.0236052678445088,0.999999998731021,1,0.999992644048567,0.00012385724,-0.00345564302510224,0.0181466390756533,-1.88842554872971,-7.5070681814517,-1.92766658876469,1,1,1,-0.0217973039497034,0.0321661610645417,-0.0261074094191615,0.0266401835971809,-0.00162833841054188,0.025653424849875,1,1,0.210540770217871,-0.00593844388,0.00327310399850632,0.0125857560711971,-1.89093920184886,-6.52765020563563,-1.82685386588305,1,1,0.952822734842653,-0.0180836436091161,-0.0239885103287982,0.00343599572149659,1,1,1,1,0.53857687024656,1
"APC-KAT6B",-0.00385251190039246,0.00472492306445018,-0.0131944595333491,0.00522890792908428,0.192,0.2118144,-0.0262866281975595,0.022434116297167,0.037,0.0643417402269861,-0.0128444826325561,0.0367658297519064,-0.0220730376534658,0.035812345716501,0.000676923454243001,0.0363416346393453,0.999997355406334,1,0.607042756561661,-0.00855163156666667,-0.00345564302510224,0.00774849409099167,-1.88413159881983,-7.50635919460025,-1.94578493671583,1,1,1,-0.0119708757814982,0.0383261719465004,-0.0165990249715264,0.0345445370286279,0.00547475675669494,0.034674556032984,0.99999599080675,0.999999999999212,0.990921634430941,0.000846607566666667,0.00327310399850632,0.00954437934965851,-1.86634364866596,-6.46534244882432,-1.80928398136091,1,1,1,-0.0124258241132461,-0.0192374233609204,0.00318840542392727,0.999999999977864,1,1,1,0.907275903524178,1
"APC-KDM5C",-0.0245181515125792,0.00518786103311908,-0.035146525755457,-0.0145082046544727,0.001,0.00149728555917481,-0.0262866281975595,0.0017684766849803,0.889,0.910795690936107,-0.0132554326175146,0.0260824210334545,-0.0303372086422665,0.0256627136419382,-0.00994341470858144,0.0244933433156224,0.999980870356275,1,0.000120119021739503,-0.0270251907333333,-0.00345564302510224,-0.0103141150907165,-1.8851559463788,-7.56856681412591,-1.97309051765502,1,1,0.00180997525939297,-0.0163176164944831,0.0359877338979744,-0.0328897882285889,0.0267611868368257,-0.00543894093256079,0.032723210951732,0.999992963949079,1,0.0394481116303818,-0.0220111126666667,0.00327310399850632,-0.00896660017068992,-1.87722354220901,-6.5720946443084,-1.83627959434301,1,1,0.242167574175399,-0.0143099892093782,-0.0315600359940547,-0.00832595560941919,0.999999999657679,1,1,1,6.28311293530551e-05,0.000603725199435878
"APC-KDM6A",-0.0170162404272798,0.00493335576411236,-0.0270153641899371,-0.00757637682871933,0,0,-0.0262866281975595,0.00927038777027961,0.432,0.497684210526316,-0.00811180734188258,0.0339173488386459,-0.0234152974147548,0.0322565154272966,-0.00280833952712782,0.0316956732670533,0.998128789618685,1,0.120133644687371,-0.0181118296,-0.00345564302510224,-0.00654437923301518,-1.87233477546211,-7.51646290429454,-1.95474577477703,1,1,0.684277461513648,-0.0112180123011904,0.0380568781146171,-0.0269146636805983,0.0344626535333733,-0.000223998380592038,0.0354483424900375,0.99981310938711,1,0.4669527656442,-0.01592064976,0.00327310399850632,-0.00797574145731597,-1.86445923110829,-6.53294008452973,-1.82338015596151,1,1,1,-0.00948684839801891,-0.0250493967693685,-0.00166015762872922,0.99999788137613,1,1,1,0.217693354337269,0.896463937426144
"APC-KLLN",-0.00443255322368609,0.00350747473746776,-0.0112029005766639,0.00237911163427674,0.115,0.132264386989158,-0.0262866281975595,0.0218540749738734,0.058,0.0940964705882353,-0.0142406872573719,0.0295579414138712,-0.0218411898253873,0.0258598430772547,0.00121773184801547,0.0243170756406816,0.999999999805544,1,0.74466724363605,-0.00638277072,-0.00345564302510224,0.0113135595624741,-1.88761182476363,-7.5046139860976,-1.94439448312176,1,1,1,-0.0154935082533808,0.0293410910909269,-0.0187844933577493,0.0257919013007696,0.000808649973168539,0.0261413266032505,0.999999999929394,1,0.654806385396832,-0.0024823351312,0.00327310399850632,0.00973806912367443,-1.87516079898986,-6.47966366537562,-1.82082584521382,1,1,1,-0.0148717102412439,-0.0203088208749137,0.00102796137125097,1,1,1,1,0.83783275921282,1
"APC-KMT2C",-0.00338431827769459,0.00402908048716441,-0.0107693215829679,0.00449788174597748,0.204,0.223266666666667,-0.0262866281975595,0.0229023099198649,0.03,0.0545059288537549,-0.0159246447996272,0.0344989756755926,-0.0233011062999676,0.0317589715423829,0.00439086750034044,0.0309458315806098,0.999999999789672,1,0.979380791991681,-0.002985594,-0.00345564302510224,0.0163946938247294,-1.89180931317087,-7.5156033434951,-1.93623614474711,1,1,1,-0.0263206725908054,0.0348204502710056,-0.0286184855154802,0.0319831771106987,-0.00148523079199181,0.0301257623666755,1,1,0.249295528214029,-0.00378304371666667,0.00327310399850632,0.0192645248756324,-1.9022611951585,-6.54410510600338,-1.8264998815603,1,1,1,-0.0210744472897447,-0.0259410928783371,0.00137392834544359,1,1,1,1,0.588402187985828,1
"APC-MAP3K1",-0.0071471336176644,0.00341205876771324,-0.0136470837052255,-0.000196266705230088,0.024,0.0308443616029823,-0.0262866281975595,0.0191394945798951,0.061,0.0979266589057043,-0.00655904646688538,0.0331577692826307,-0.0167114678633667,0.027346386699816,0.00780058868648136,0.027055401785177,0.997507406855073,1,0.999991989485317,-0.00235183271,-0.00345564302510224,0.00766285678198762,-1.86846431221795,-7.46600057980213,-1.92746952956021,1,1,1,-0.0303592635358044,0.0351643289920851,-0.0331023018604771,0.0310394961761965,-0.00919939637499399,0.0277470972961647,1,1,1.02066779052295e-06,-0.0119424346996667,0.00327310399850632,0.0151437248376314,-1.91236978972322,-6.57348723079537,-1.84558128132856,1,1,2.33345774178177e-05,-0.0177607660295487,-0.0238742394111229,-0.000484870919435064,0.999996890905397,1,1,1,1.51007217243275e-05,0.000168265184928221
"APC-MLH1",-0.00478983732398903,0.00536325175507774,-0.0152914542107459,0.00499731231270614,0.166,0.185205501618123,-0.0262866281975595,0.0214967908735704,0.156,0.210493150684932,-0.00558761676753982,0.0339090095027561,-0.0156295029476586,0.0294488566473025,0.00487462096678547,0.0289754080272051,0.962487668326521,0.99999999424883,0.966389245560677,-0.00516726521333333,-0.00345564302510224,0.00387599457930873,-1.86604289433826,-7.45785621034175,-1.93499238308622,1,1,1,-0.0156017950423584,0.0375462215512742,-0.0208174781718269,0.03308141465744,0.000803273062801885,0.0320864267488027,0.999994259358027,0.99999999999158,0.605324895544398,-0.00441241006666667,0.00327310399850632,0.00791628097718541,-1.87543184086099,-6.49298566808747,-1.82083914528823,1,1,1,-0.0100862818320298,-0.017923120278345,0.00304583969407559,0.999287234658719,1,1,1,0.898632899719455,1
"APC-MLLT4",0.00742823134317776,0.0030664841554032,0.00145941380817343,0.0138098215550998,0.009,0.0123369781312127,-0.0262866281975595,0.0337148595407372,0.003,0.00946681922196796,3.49146652227351e-05,0.0360764827614075,-0.00939453171441233,0.0297762835098781,0.0161380472463017,0.0287474230723855,0.493922199522404,0.999999704189244,1,0.00670860086666667,-0.00345564302510224,0.0101293292265462,-1.85202798605452,-7.41092316421324,-1.90603338072559,1,1,1,-0.0130584927521749,0.0301352288844968,-0.0140602155896103,0.0239820674126982,0.00914958448076873,0.0252408956915005,0.99999999986441,1,0.999999926903101,0.00814786164333333,0.00327310399850632,0.0179332503970019,-1.86906595432851,-6.44870581423831,-1.80019409910105,1,1,1,-0.00767729146169347,-0.0122244783880662,0.0121918237239696,0.842323689718071,1,0.999999999999956,1,0.999999999999997,1
"APC-MYSM1",-0.0108766902457112,0.00348126077722271,-0.0179086172282247,-0.00455336505340725,0,0,-0.0262866281975595,0.0154099379518483,0.188,0.24737786259542,-0.00931873494242539,0.0323129953287849,-0.019535428679958,0.0261538410560459,0.00169169669953262,0.0271200651013411,0.999970970677955,1,0.813010111392252,-0.008524997038,-0.00345564302510224,0.00424938092952763,-1.87534320321908,-7.48725762788015,-1.94317588862722,1,1,1,-0.0249518213100667,0.0285618849285819,-0.0292919702496099,0.0242262101799059,-0.00888823477645674,0.0253622285207578,1,1,5.69815864263235e-06,-0.013228383716,0.00327310399850632,0.00845033359556035,-1.89883495991833,-6.54851840284276,-1.84481160652831,1,1,0.000104941088335146,-0.0180949451003454,-0.0247864564939201,-0.00395223508869585,0.999999999578645,1,1,1,6.15327547576529e-05,0.00059556520298283
"APC-NCOA3",-0.00476468019740412,0.00316831162692431,-0.0111130056566631,0.00126965313499057,0.058,0.0700981595092025,-0.0262866281975595,0.0215219480001553,0.062,0.0991856148491879,0.00853501084532709,0.0284491615388015,-0.0112985087723272,0.0217023922878596,0.0124665371376543,0.0220505421261538,0.000139142873730311,0.999999999943942,0.999999999995836,-0.00736698248,-0.00345564302510224,-0.0124463503002249,-1.83084036446598,-7.42525513780925,-1.91547307227813,0.00116774335801515,1,1,0.00462465512410188,0.0284164410537586,-0.0104895560206096,0.0243481260043423,0.0129518337047115,0.0247302285450268,0.0224526477444744,0.999999969555573,0.99999999999244,-0.00216237744,0.00327310399850632,-0.0100601365626082,-1.82480502893557,-6.42530753987251,-1.79078903296915,0.138475399577549,1,1,0.00657758296558704,-0.0109403561342191,0.012681477678468,4.27266584586947e-05,0.000314753050645717,1,1,1,1
"APC-NCOR1",-0.0235071352934806,0.00411755129392702,-0.0315592496215056,-0.0153196091528361,0,0,-0.0262866281975595,0.0027794929040789,0.795,0.83496191926885,0.0028185297952592,0.0412468456069196,-0.0258621335590214,0.0339894858553032,0.00420798107428056,0.0350027185777801,0.166133030768464,1,0.956926936048721,-0.02447268228,-0.00345564302510224,-0.023835569050157,-1.84508945468103,-7.53488118873111,-1.9367063576568,0.801063268359941,1,1,-0.00596142425988645,0.0426220742948283,-0.0300216547125487,0.0317600376406294,0.00151864345266226,0.0363220726605109,0.983849039250472,1,0.74030023275115,-0.022541587,0.00327310399850632,-0.0198532667386199,-1.85130198938044,-6.55329997244758,-1.81906963849654,1,1,1,-0.0014275178829712,-0.0280827740460449,0.00291304216581741,0.459498188315451,1,1,1,0.952622892756801,1
"APC-NF1",-0.0019918583789417,0.00308404157383644,-0.00849307743352649,0.0040837180710341,0.253,0.273208300704777,-0.0262866281975595,0.0242947698186178,0.033,0.0588706338939198,-0.0177379147514242,0.0324501804229915,-0.0243683285091341,0.0258854364485429,0.00236585159370995,0.0274728148818115,0.999999999999987,1,0.8942478570225,-0.004264562164,-0.00345564302510224,0.0169289956125264,-1.89632912997795,-7.52363673888674,-1.94144259249801,1,1,1,-0.0196931191727752,0.0288734481982113,-0.0212123578405376,0.0229925734315101,0.00180008522776238,0.0230963401397678,1,1,0.846972687597147,0.00028084656,0.00327310399850632,0.0167008617342689,-1.88567242660747,-6.49557328604751,-1.81837347726376,1,1,1,-0.0188291686392826,-0.0226042079031372,0.00203436853673206,1,1,1,1,0.967854990013011,1
"APC-NF2",0.0175914796277604,0.00295980904934857,0.012000637842299,0.0234020155044161,0,0,-0.0262866281975595,0.0438781078253198,0,0,-0.0237422689158362,0.0358609166600705,-0.0294509886123521,0.0306899378893432,0.0223596572965159,0.0244899097201316,1,1,1,0.0166509376,-0.00345564302510224,0.0438488495409384,-1.91129578226324,-7.56189589232242,-1.89003721617851,1,1,1,-0.0160063723587146,0.0408904793366763,-0.0192146382267382,0.0268370202698945,0.0217402869480236,0.0297251896025675,0.999999969103625,1,1,0.01853202108,0.00327310399850632,0.0312652894402083,-1.87644449802702,-6.48248237364706,-1.7690503254089,1,1,1,-0.0203790907311878,-0.0236502866825292,0.0221092290477663,1,1,1,1,1,1
"APC-NFIA",-0.00156214537154205,0.00320100224513888,-0.00808105780972112,0.00456180976102372,0.312,0.330451612903226,-0.0262866281975595,0.0247244828260174,0.027,0.0503148648648649,0.000954323173203732,0.0336360276931078,-0.0149787397438436,0.0270894684335758,0.0119306295170473,0.0244956930871996,0.363007079135455,0.999999999991047,0.999999999580064,-0.0040024334,-0.00345564302510224,-0.00150111354810149,-1.84973623792137,-7.45295766336843,-1.91685092566528,1,1,1,-0.00464839629422807,0.0298626711632613,-0.0138172992667431,0.0228825111652926,0.0100470459685151,0.0226954810175062,0.971953785738231,0.999999999999978,0.999999955504813,0.000878142996,0.00327310399850632,0.00225343529172175,-1.84801547991767,-6.44711400111232,-1.7979741802725,1,1,1,-0.0021788018913991,-0.0143009302055172,0.010917088677983,0.720393271710389,1,1,1,0.999999999999999,1
"APC-PBRM1",-0.0291135136259821,0.00519476997394864,-0.0394903549538814,-0.019744979481408,0,0,-0.0262866281975595,-0.00282688542842264,0.837,0.867836842105263,0.0464695026110682,0.0541074958600529,-0.0257448601495597,0.0369493556716142,0.0433938095606279,0.0512200992334187,2.88159515156424e-26,1,1,-0.0288205532,-0.00345564302510224,-0.0718344127859659,-1.73628359244171,-7.53399842630447,-1.83595704110975,3.82099517097419e-24,1,1,0.0417043653424553,0.0445383168779927,-0.0327318842344131,0.0348205597737338,0.0450297756768684,0.0420215119538472,2.7381006696286e-30,1,1,-0.0294064739,0.00327310399850632,-0.0743839432409616,-1.73199450113537,-6.57105991083471,-1.71144253360669,1.81536074396376e-28,1,1,0.0436289990033039,-0.0294454349082345,0.0443716303658947,1.00897902917932e-53,1.11492182724315e-51,1,1,1,1
"APC-PTEN",0.029027561889587,0.00771650264450974,0.0140283919879443,0.0440239672034433,0,0,-0.0262866281975595,0.0553141900871464,0.005,0.0135196078431373,-0.0213812381938552,0.0268761688418085,-0.0249821872257498,0.0231586270298865,0.0307524533318946,0.036119668777445,0.999997845854874,0.99999999712172,0.99999999999755,0.0271515043,-0.00345564302510224,0.0519883855189574,-1.90541059879751,-7.52825749147493,-1.86845879109104,1,1,1,-0.0331465215170653,0.0296832514562944,-0.029873417518559,0.0235980351778918,0.0276305153014937,0.0383439764513713,0.999999999997982,0.999999999997583,0.999999999758228,0.0309036193,0.00327310399850632,0.060777036818559,-1.91934629743681,-6.5523285848176,-1.7544805316017,1,1,1,-0.0266813955957175,-0.0273818397960727,0.0292846567647324,0.99999999999768,1,1,1,1,1
"APC-PTPN22",-0.00118633993017492,0.00348579212862974,-0.00827686368042221,0.00585048094775381,0.347,0.364165144596651,-0.0262866281975595,0.0251002882673845,0.054,0.0887556615017878,-0.0164045169150187,0.0413524084213688,-0.029449610072562,0.0301208677181717,0.00826029112117965,0.0283303060712518,0.999995285457391,1,0.999342714791653,-0.0057787675,-0.00345564302510224,0.0150753579037573,-1.89300545831752,-7.56188551551889,-1.92628760466797,1,1,1,-0.00408264916906158,0.0431308740859163,-0.0162410824492258,0.0319735910453091,0.0155645203801643,0.0265010021116994,0.883160470973525,0.999999999986355,0.999999999957951,0.0034060871,0.00327310399850632,0.00421563227055525,-1.84659941466315,-6.46299687731796,-1.78432641320981,1,1,1,-0.0105028569621984,-0.0232391008883276,0.012155821424973,0.992891194700698,1,1,1,0.999999783940707,1
"APC-RB1",0.00871971244383134,0.00234072772015394,0.00394787343201408,0.0134163065457639,0,0,-0.0262866281975595,0.0350063406413908,0.003,0.00946681922196796,-0.0202725835442248,0.0285598200042452,-0.0246200752700041,0.0239001156815241,0.014428829812446,0.022165752153469,1,1,1,0.0100813380866667,-0.00345564302510224,0.0338095646559937,-1.90264712945657,-7.52553173437246,-1.91042789004038,1,1,1,-0.0185018502970915,0.0322612687783509,-0.0202329999426195,0.0242508421351145,0.00908923603552796,0.023203717304853,1,1,0.99999997858764,0.00735808639,0.00327310399850632,0.0225868326885852,-1.88269068019001,-6.48915562444887,-1.80034337419719,1,1,1,-0.0194945825247781,-0.0224584909009368,0.0118811285308094,1,1,1,1,1,1
"APC-RBL2",-0.00248184783403229,0.0029643331405553,-0.00783863063361447,0.0030823412471921,0.204,0.223266666666667,-0.0262866281975595,0.0238047803635272,0.034,0.0601874197689345,-0.0128890029359334,0.0401321268257939,-0.0248951993803388,0.0308317732290969,0.00860773680440532,0.0240706772793463,0.999991729560528,1,0.999996801088626,-0.00339845964,-0.00345564302510224,0.0129461863210357,-1.88424257160425,-7.52760270023234,-1.92539429919315,1,1,1,-0.0276917482576574,0.0422177314751471,-0.0321110399618591,0.0347828316753594,0.00285405520340167,0.0258131016942533,1,1,0.92359383523034,-0.0015652365008,0.00327310399850632,0.0228534077583511,-1.9056929980379,-6.56699156313958,-1.81576642634781,1,1,1,-0.0199157193965502,-0.0280701794155861,0.00593162535216243,0.9999999999658,1,1,1,0.997003494897538,1
"APC-RHOBTB1",-0.00416460639748791,0.00256716770493173,-0.00948663739851028,0.000842363417152829,0.05,0.0612888888888889,-0.0262866281975595,0.0221220218000715,0.051,0.0849384057971014,-0.0102926095811401,0.0349136189425139,-0.0225000716153879,0.023878846180587,0.0102846827182478,0.0232708834973767,0.999929919153723,1,0.999999995633036,-0.001922779316,-0.00345564302510224,0.0118254732902423,-1.87777071543571,-7.50957364481719,-1.92108276205761,1,1,1,-0.0330985108055294,0.028469942001804,-0.0345403509545044,0.0221186913014699,-0.00496459445102501,0.0202273729741107,1,1,0.00213406075135572,-0.0064064346,0.00327310399850632,0.023418972207023,-1.91922612660884,-6.58291066268613,-1.83510627303619,1,1,0.0192500990224333,-0.0239903289397268,-0.0289802743714356,0.00159827212546643,0.99999999754428,1,1,1,0.0152579552550093,0.0860938241197548
"APC-ROBO1",-0.000732832744386739,0.00274823899721433,-0.00616568921167044,0.00470843105617858,0.397,0.410084644194757,-0.0262866281975595,0.0255537954531727,0.009,0.0204464579901153,-0.0138369607487859,0.0391172838255788,-0.023421017148132,0.0302511226137435,0.0085247755250604,0.0288617359494018,0.999999998992264,1,0.999999411621926,-0.00105928087428571,-0.00345564302510224,0.0162333228996024,-1.88660548268138,-7.51650595894554,-1.92560759804421,1,1,1,-0.0126208353482058,0.0378899329345853,-0.0204698685240612,0.0285432288031686,0.00744264935014116,0.0274996545200637,0.999999958252411,1,0.999992368499693,-0.000406383825714286,0.00327310399850632,0.00894134752398517,-1.86797049769147,-6.49070780716193,-1.80441629413375,1,1,1,-0.0132095202084217,-0.0218597883665057,0.00795757604148418,0.999999999999999,1,1,1,0.999999999966217,1
"APC-ROBO2",-0.00900367911603752,0.0028282389560523,-0.014685631327931,-0.00325193994135148,0,0,-0.0262866281975595,0.0172829490815219,0.125,0.174822515212982,-0.0237015637390946,0.0288500719879877,-0.0307549115539129,0.0218257461728617,-0.00240012849358177,0.0210244683104562,1,1,0.0598303670828873,-0.0094534763084,-0.00345564302510224,0.0177037304557969,-1.91119431918997,-7.57171102590924,-1.95369623762992,1,1,0.387000325619066,-0.0222745472348144,0.0326081958088779,-0.0277028145408228,0.0255480685169068,-0.00312561441399161,0.0255942509987942,1,1,0.0535055839198914,-0.00855388172,0.00327310399850632,0.0104475615163081,-1.8921337419604,-6.53810478021488,-1.83055745788893,1,1,0.305812087404207,-0.0230749913298958,-0.0294672052561952,-0.00269243279815245,1,1,1,1,0.0215899649420759,0.115436667391906
"APC-RUNX1",-0.0286457506164701,0.00377811831324823,-0.0358641624143921,-0.0212573661374108,0,0,-0.0262866281975595,-0.00235912241891067,0.817,0.851582010582011,-0.01964738623962,0.0418985766502934,-0.0381950747876709,0.0354876839451313,-0.00990179991861575,0.0307854982806559,0.999999999990586,1,2.94090177048485e-06,-0.0284494884666667,-0.00345564302510224,-0.0053464592019444,-1.90108874192454,-7.62771601954765,-1.97298352332035,1,1,6.84146622397002e-05,-0.0133687201142022,0.046752013554784,-0.0395977657917199,0.0321338567090929,-0.00261296696914897,0.0393569950451835,0.999995361603831,1,0.142937732062119,-0.0288420126466667,0.00327310399850632,-0.0187463965309708,-1.86984245352546,-6.6160515369857,-1.82928939710776,1,1,0.694268984301721,-0.0168507699552203,-0.0389658188792062,-0.00713498226753937,0.999999999989242,1,1,1,6.59223598904812e-06,7.66781133462966e-05
"APC-SETD2",-0.0338965988528716,0.00623198146258863,-0.0468945692245263,-0.0222656973787677,0,0,-0.0262866281975595,-0.00760997065531214,0.606,0.661657957244655,0.0309993525931778,0.0591214875474049,-0.0345356912882184,0.0369237510533881,0.0342473986813961,0.052351738287239,1.38835218025822e-05,1,0.9999998222677,-0.0312876452,-0.00345564302510224,-0.0588313547680755,-1.77484500134251,-7.60017042099446,-1.85947305903093,0.000142709689226542,1,1,0.0349974552082605,0.0781133849188618,-0.0431465569499787,0.0297217768928153,0.0416384602249059,0.0739881030136543,9.38121091615335e-06,1,0.999999938659262,-0.0365055519333333,0.00327310399850632,-0.0747761111401002,-1.74878189957505,-6.63930650923474,-1.71983113314903,9.35299674798447e-05,1,1,0.0324555049938347,-0.0397609066127206,0.0367132360526169,3.09481293435153e-09,3.03979403774083e-08,1,1,0.999999999999971,1
