"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"CADM2-CDKN1B",-0.116396259140839,0.00915394420547973,-0.134185540989548,-0.0993269455918802,0,0,-0.153079628839346,0.0366833696985063,0.015,0.0288896648044693,0.00455162710213888,0.103218377192459,-0.107108544128514,0.0899141260341667,-0.0218371327193475,0.041551669407696,0.755951548173803,0.999999999999969,0.00076275406519952,-0.13349730395,-0.0823080640452783,-0.0557408670068606,-0.402171079668404,-8.77857371004752,-1.54967227032535,0.781896843118926,1,0.00669809198976533,-0.0234260685541922,0.113603128300273,-0.0971990964632923,0.100399156398565,-0.0255221915909,0.0613975981075436,0.0916270176761552,0.999999999999798,0.00040791970366646,-0.0992952195,-0.0376409265935249,-0.0382282243522828,-0.600923304300136,-12.9552803477932,-1.07870029106075,0.120294480632259,1,0.00211289659008487,-0.00810028490018208,-0.102698114644267,-0.0229947322980585,0.254191338285086,0.270511809443037,1,1,4.97299387704178e-06,3.2545263023201e-05
"CADM2-CSMD1",-0.108962201744217,0.0125483604992276,-0.131800528205876,-0.0827954643309607,0,0,-0.153079628839346,0.0441174270951285,0.004,0.00927058823529412,0.0517683717108145,0.157534025651474,-0.0680355195644981,0.146827880293324,0.00217668494197926,0.106926196262432,0.000205095209238511,0.999999895798853,0.588278768896082,-0.117627206333333,-0.0823080640452783,-0.0870875139988696,-0.175601540451171,-8.46186730740752,-1.49214050004279,0.000339945309312832,1,1,-0.00966843124282017,0.142937737637444,-0.0897543386864927,0.126966769371167,-0.0202112905563275,0.0996361422761339,0.451040370685171,0.99999999999975,0.00972443023284097,-0.100297198,-0.0376409265935249,-0.0529878401636549,-0.544187862683742,-12.8664194210895,-1.06645187217112,0.512932702854663,1,0.0343787539203202,0.0180725254234462,-0.0804621690592435,-0.00980644239248122,0.000951725692598354,0.00130911646098072,0.999999999999995,1,0.0352603485113354,0.100983201136135
"CADM2-CTCF",-0.0993864537228924,0.0220673750118154,-0.139857007671048,-0.0520751795493593,0,0,-0.153079628839346,0.0536931751164531,0.025,0.0453022339027595,0.14740672094691,0.144784599740028,-0.0557189822155593,0.153054303868941,0.0706070538291358,0.10808073629651,2.65377445157409e-08,0.996510998840836,0.999516941228038,-0.132518649333333,-0.0823080640452783,-0.197617306234965,0.283319058533486,-8.36203561328379,-1.32819654416328,6.43309857913572e-08,1,1,0.109915760787822,0.14939319108658,-0.0309003923993714,0.151324585978067,0.0745619001871935,0.0996564849326061,4.3646844234167e-07,0.953027381145497,0.999994145008732,-0.066254253,-0.0376409265935249,-0.138529087194297,-0.051031822032047,-12.1639363633412,-0.847878463972275,1.3035071048312e-06,1,1,0.129248430403448,-0.0431686533068994,0.0727445923711487,3.83269048859213e-13,9.86824774344304e-13,0.998713311327864,1,0.999999880463566,1
"CADM2-DUSP26",-0.146761664666499,0.00793275568863414,-0.162346841358031,-0.131315514970355,0,0,-0.153079628839346,0.00631796417284664,0.632,0.69333969769292,0.00775159936795394,0.123208635680198,-0.118235629801396,0.102339293624371,-0.0339320334306503,0.0680419035752017,0.579846438456769,1,1.39619886027695e-06,-0.1599192626,-0.0823080640452783,-0.0853627979226757,-0.386816013414209,-8.86876430354898,-1.57864896445732,0.619063105792009,1,2.60754885736231e-05,-0.0248768341976972,0.111229825616007,-0.11158801934866,0.100806651511229,-0.0468928772490369,0.055075680535939,0.0313446581308565,1,5.64038857500375e-15,-0.1336040624,-0.0376409265935249,-0.0710863016087779,-0.60690615059876,-13.1270271070828,-1.12798705204452,0.0463872954034774,1,4.67447203153436e-13,-0.0102254505610402,-0.114861674286115,-0.0417624630815706,0.0910154517531928,0.103416014588461,1,1,3.72418244771602e-19,2.9048623092185e-17
"CADM2-FOXA1",-0.13023116026525,0.00926398782283886,-0.147364972292274,-0.110727782675056,0,0,-0.153079628839346,0.0228484685740951,0.094,0.138785867237687,0.00127431361059212,0.161693734361885,-0.120501665276801,0.137778463402949,-0.0148157611126071,0.070917024550163,0.937595676034714,0.999999999999997,0.0219199402088123,-0.13659174,-0.0823080640452783,-0.0555579895653139,-0.417897267778242,-8.88713165421298,-1.53285062438614,0.945438681689757,1,0.11961251323821,-0.0455160113981579,0.156480394984509,-0.13108041505806,0.131734648209948,-0.0383061759400982,0.0897583343805209,0.00316407363120446,1,5.31333017654322e-06,-0.1238705796,-0.0376409265935249,-0.0407136416083171,-0.692020535181296,-13.3596891222004,-1.10818372416713,0.00551322159655337,1,4.4875642128002e-05,-0.0228873108686366,-0.126028148753438,-0.0238437701420401,0.0202333435975151,0.0248881387850697,1,1,1.97595332091947e-06,1.39367771464852e-05
"CADM2-FTO",-0.138426811693126,0.0141136551485112,-0.163643795923855,-0.109082142026563,0,0,-0.153079628839346,0.0146528171462197,0.404,0.478211158798283,0.0911640549745368,0.149387878320964,-0.0712218005897037,0.146041167745458,0.0131970127642405,0.104778180921033,2.58140009209095e-09,0.999999450928341,0.891699500757865,-0.1491888428,-0.0823080640452783,-0.158044833729258,0.0134386375235216,-8.48769370842338,-1.46573824373974,6.84587304422519e-09,1,1,0.0181882685533589,0.143083280744287,-0.0961787949917208,0.138820880505412,-0.0132977216549202,0.095078289326889,0.197591787406194,0.999999999994936,0.092432370824996,-0.1276647852,-0.0376409265935249,-0.108212127159834,-0.429308968209241,-12.9431019886042,-1.05050725422861,0.245324634925667,1,0.221637113406772,0.0531038040714332,-0.0843324668571046,-0.00133323560493825,1.14236290855856e-08,2.25077743944822e-08,0.999999999999849,1,0.288139055496558,0.613278310735852
"CADM2-GATA3",-0.123886409173415,0.00689882575141636,-0.137291410736419,-0.109839279933644,0,0,-0.153079628839346,0.0291932196659307,0.027,0.0483545454545455,0.0369088875807128,0.125592337270366,-0.0824117777308466,0.11314559229757,-0.0131990213684406,0.0571047806068593,0.00408581704598902,0.999999999991484,0.0134020759412927,-0.13251968668,-0.0823080640452783,-0.0871205102154345,-0.246904771969261,-8.5783940687241,-1.52897727526357,0.00593405630118449,1,0.0807779668097915,0.00829869719413311,0.104297798436999,-0.0853159512090736,0.0988629582182133,-0.0216384887967933,0.0457887388083274,0.44786872212737,0.999999999999971,1.10054856247998e-05,-0.1152531372,-0.0376409265935249,-0.0859109078006082,-0.470092802363579,-12.8134426505702,-1.06974338933063,0.510639660826218,1,8.7384873883141e-05,0.0199761986022364,-0.0840586294689212,-0.0183358202478444,0.0133647244814257,0.0167818415363356,1,1,2.4675347072463e-06,1.72207948516242e-05
"CADM2-KAT6B",-0.156915117653492,0.00821688944898585,-0.172413874466361,-0.141811022124961,0,0,-0.153079628839346,-0.00383548881414689,0.743,0.792418406805878,-0.00287429016864888,0.124522271353295,-0.127079427200962,0.114287273594383,-0.0598177006343534,0.0687080843304104,0.805691790339724,1,1.26531194669217e-16,-0.184022837666667,-0.0823080640452783,-0.0988404834527395,-0.437804342152971,-8.94044770383208,-1.64066527024333,0.82689420587498,1,2.7963394021897e-14,-0.00751127394918944,0.11528546309442,-0.100350702792055,0.109399447246116,-0.0369679701571345,0.0504332887325624,0.456475333181236,1,3.19114106182456e-13,-0.129807399,-0.0376409265935249,-0.0846551984572856,-0.535291911371738,-12.9928980470355,-1.10509744843283,0.517781259023369,1,1.83976219477364e-11,-0.00537112276277048,-0.113131288665326,-0.0449685385986135,0.735657855738792,0.74521185386527,1,1,2.68025482035377e-27,5.92336315298183e-25
"CADM2-KDM5C",-0.122033903821103,0.00787571292826508,-0.138203111019979,-0.106042019561351,0,0,-0.153079628839346,0.0310457250182428,0.055,0.0873790322580645,0.0086599456489938,0.12793671503745,-0.113447048603227,0.0998629273926469,-0.0156492604144457,0.0577726378740367,0.622625661336055,0.999999999997302,0.023909641489844,-0.137756254666667,-0.0823080640452783,-0.0641081362703822,-0.382457313972929,-8.82995045839766,-1.53484750347636,0.658899941685243,1,0.12676402908201,0.0130789129443581,0.112839668006482,-0.0817456291093216,0.0993262504761987,-0.0114870092796536,0.0535242744480977,0.371334054884559,0.999999995029881,0.0502997302317388,-0.106311551333333,-0.0376409265935249,-0.0817495376841666,-0.450379559059332,-12.7708271431318,-1.04633124651984,0.433013135319287,1,0.134669348878862,0.0111454202432664,-0.0975109261007294,-0.013409486886444,0.569789051494886,0.582978612872082,1,1,0.009288329970723,0.0307908138529468
"CADM2-KDM6A",-0.124789781189148,0.010525193418449,-0.143037690592895,-0.10241052938106,0,0,-0.153079628839346,0.0282898476501971,0.052,0.0836732788798133,0.0409880753028884,0.124288676996113,-0.0902007964257293,0.11149099161218,-0.00993190627138229,0.0792100428694302,0.00570999669689382,0.999999999964953,0.129938646156967,-0.141120778,-0.0823080640452783,-0.0998007892576102,-0.227330790529971,-8.64152796016142,-1.52114999357511,0.00816769754054068,1,0.511271943038986,-0.00235665461125525,0.121615704563324,-0.0915245920816966,0.110362267564878,-0.0192908457295587,0.0672757113193232,0.852290255870919,0.999999999999938,0.00346710860953964,-0.1084587832,-0.0376409265935249,-0.0684612019952198,-0.514034656373428,-12.8875492364461,-1.06432906970697,0.875396498284151,1,0.014411868389497,0.0188446102394996,-0.0908694291618236,-0.0153688299502247,0.0307828601465518,0.0368394156627506,1,1,0.00392175902202165,0.0144051314770103
"CADM2-KLLN",-0.116093189966749,0.00846122903665421,-0.131365967457249,-0.0990583772878818,0,0,-0.153079628839346,0.0369864388725964,0.001,0.00267248062015504,0.0545159653190371,0.132366413902537,-0.0667273339062604,0.122109043321239,0.000564724425297426,0.0687490038785974,9.33408658281578e-05,0.999999866117321,0.531427748362161,-0.1206785748,-0.0823080640452783,-0.0928864760737588,-0.16241721309166,-8.45126380848649,-1.49600239919844,0.000158883168277455,1,1,-0.0238479134905932,0.129396018637985,-0.105007041280591,0.11084556477029,-0.030348680210002,0.0664582054126733,0.0645252981795619,1,1.09125765447207e-06,-0.111507808,-0.0376409265935249,-0.0500189679158818,-0.602662960479368,-13.0484762895441,-1.08983151982738,0.0883889931674578,1,1.12171135645734e-05,0.0144448925035352,-0.0877137149347061,-0.0154155894475717,7.84171721326572e-05,0.000117227925871368,0.999999999999991,1,8.90785509268706e-06,5.59801699189717e-05
"CADM2-KMT2C",-0.107871322945082,0.00959219211467207,-0.125654042065201,-0.0880041904218431,0,0,-0.153079628839346,0.0452083058942639,0,0,0.0482266279416107,0.128689340491643,-0.0718175528674196,0.116835489132037,-0.00635369619096967,0.0765330644954919,4.39598860499638e-05,0.999999999963267,0.17991392119862,-0.126397877,-0.0823080640452783,-0.0923164408963325,-0.192596597193532,-8.49252257854146,-1.51257739744431,7.7824844996331e-05,1,0.657945400652858,0.00900747447804151,0.11582094667694,-0.0710300460616208,0.107871651415689,-0.00930724179367097,0.0729708160322097,0.425745226457235,0.999999999959709,0.0916801092351595,-0.0893447623333333,-0.0376409265935249,-0.0607113102178499,-0.467169859179361,-12.6429255151223,-1.04130409480368,0.487511373300772,1,0.220231566749677,0.0265586778131486,-0.071392434783084,-0.00790080357746455,0.000222457703375114,0.000321678205752892,1,1,0.0842000554501669,0.210659006654569
"CADM2-MAP3K1",-0.103029028305283,0.00877558530980489,-0.119167990488683,-0.0856849616767206,0,0,-0.153079628839346,0.0500506005340629,0.001,0.00267248062015504,0.0533585527099729,0.108728578872009,-0.0666282358708881,0.098381740701096,0.00786978268086098,0.0638900596972492,1.953033479643e-05,0.999999998068511,0.873398949527713,-0.1121170059,-0.0823080640452783,-0.0831674945646947,-0.167971057256336,-8.45046056935562,-1.47850110309521,3.60685570195908e-05,1,1,0.00117505570131407,0.109920564012074,-0.0862298240198466,0.0990917981592269,-0.00653616561217269,0.0593264260571311,0.925883427829999,0.999999999999748,0.166019690251841,-0.0939410453333333,-0.0376409265935249,-0.0574751744411225,-0.499470153784079,-12.8243506730055,-1.03491322033151,0.937574404084471,1,0.357373554016137,0.027551278700237,-0.0763585492420378,0.000133978792211393,0.000215557055294135,0.000312381044065599,1,1,0.425000870767226,0.82875169799609
"CADM2-MLH1",-0.10321226013093,0.0157738000340686,-0.132216735154062,-0.0659393394696321,0,0,-0.153079628839346,0.0498673687084155,0.01,0.0199855072463768,0.0387354076131988,0.156249442683891,-0.0843181598429352,0.141928970258869,-0.00120768387719931,0.084860632558929,0.0576963686425018,0.999995656144371,0.457995922706048,-0.124261251333333,-0.0823080640452783,-0.0806885949012539,-0.238140215971994,-8.593846249033,-1.50024869559097,0.0734216744913218,1,1,-0.00115474033883993,0.153137091168823,-0.079809502259976,0.138938929510833,-0.00350852741219724,0.0923894439742452,0.950562646712399,0.999997419368889,0.383713332800239,-0.0821632893333333,-0.0376409265935249,-0.0433676224009685,-0.509078054052318,-12.7477174555896,-1.02793064229473,0.958514121323681,1,0.721707630203003,0.018389089283987,-0.082015838588634,-0.00226055183503658,0.214070565265086,0.230403871381091,0.999999999976026,1,0.48130637129524,0.913036120654489
"CADM2-MLLT4",-0.0942475210923666,0.0115691085188297,-0.114397758825498,-0.0671342539544157,0,0,-0.153079628839346,0.0588321077469789,0.001,0.00267248062015504,0.0235669606201988,0.164601848242092,-0.0865159603966859,0.148080824712828,0.0141039926835513,0.108871681336694,0.114124968255186,0.999999999857177,0.915644106399289,-0.0959789283333333,-0.0823080640452783,-0.0372378249082538,-0.310926005723657,-8.61166052153597,-1.46356532142041,0.139089805061008,1,1,-0.0239840546938488,0.13211901078935,-0.0944510538235743,0.118159183104486,-0.0220491088702745,0.077629440409214,0.0473644144206772,1,0.00121983228514684,-0.092516108,-0.0376409265935249,-0.0308911267126263,-0.603224396365056,-12.9224796008908,-1.07069039373379,0.067387568156457,1,0.00575621925304168,-0.00535243986519255,-0.0913641768909485,-0.00986352937820742,0.0336238419693566,0.0399867394182662,1,1,0.0087089099278273,0.0290151119706005
"CADM2-MYSM1",-0.110564025791665,0.0107121752663857,-0.130134881614262,-0.087124205803436,0,0,-0.153079628839346,0.0425156030476803,0.003,0.00724518388791594,0.0981917787219611,0.118564753077523,-0.0423858544768236,0.116782641987462,0.0204176383987847,0.0830049136596257,2.26682625572211e-12,0.999468556612254,0.990592285760588,-0.1201599948,-0.0823080640452783,-0.136043709476683,0.0471611684687697,-8.25396394570258,-1.44843922943216,8.12381517591221e-12,1,1,0.0298280137663963,0.11278905223974,-0.0709141216074857,0.109030242391511,-0.000225916626117924,0.0635265626133055,0.0144053644685989,0.999999997931126,0.486787948599104,-0.100968052,-0.0376409265935249,-0.0931551391728714,-0.381307551249505,-12.6415418361994,-1.02036002636764,0.0227670003401218,1,0.872271378165421,0.0623042717295873,-0.0576282411955969,0.00739937173801406,1.04666666086078e-12,2.6186414949083e-12,0.999999858757841,1,0.833921019385037,1
"CADM2-NCOA3",-0.105711256131428,0.00989623603397265,-0.124400309771685,-0.0862249109041481,0,0,-0.153079628839346,0.0473683727079175,0.001,0.00267248062015504,0.0721085783935836,0.124667584760265,-0.0596493427939952,0.112379144395015,0.0126531955875788,0.0854545275346105,9.2960632203563e-07,0.999995666887417,0.926838671482243,-0.1191047256,-0.0823080640452783,-0.108905239948305,-0.0779990629001979,-8.39389315115714,-1.46704110883702,1.95040820097982e-06,1,1,0.0448768447733801,0.101867089414998,-0.0581790461705878,0.0981471479144458,0.010738105743968,0.0542305866202146,8.97368877309274e-05,0.999999878968048,0.973220389492885,-0.0923177852,-0.0376409265935249,-0.0995537033798552,-0.319247325814868,-12.4895354662284,-0.995073933136027,0.000196031487860313,1,1,0.0557793509540528,-0.0588152516749647,0.0112879405582428,2.01935853015358e-09,4.15142544338549e-09,0.99999999999008,1,0.995034851099065,1
"CADM2-NCOR1",-0.105102276281187,0.00702590960868948,-0.117990224471347,-0.0914658429119346,0,0,-0.153079628839346,0.0479773525581586,0,0,0.06694720643822,0.112854615599872,-0.0532239276932318,0.105696215974702,0.00458942213145174,0.0543855259473314,2.78437472822618e-08,0.999999387985264,0.786915001247089,-0.115581712,-0.0823080640452783,-0.100220854392942,-0.102765905158116,-8.34181194872303,-1.48636011794384,6.72510180260094e-08,1,1,0.0147341834303284,0.100384364480513,-0.069158992065844,0.0922774526387789,-0.0107296680758276,0.0465765363840556,0.172686593285821,0.999999999921226,0.0110353936755389,-0.094622843572,-0.0376409265935249,-0.0717161004088035,-0.443553350467652,-12.620592539764,-1.04458460649653,0.216225139468364,1,0.0377137423035168,0.0377976755536076,-0.062266607794807,-0.00424794380876405,9.69001825301219e-08,1.78457836159641e-07,0.999999999999813,1,0.0499002402085121,0.134487232757087
"CADM2-NF1",-0.107659336901769,0.0114276408332321,-0.128288590486814,-0.0821814041944264,0,0,-0.153079628839346,0.0454202919375767,0.004,0.00927058823529412,0.0120054101248391,0.158066413089195,-0.0981061943820196,0.141244401966091,-0.0120104762931414,0.0990606913643071,0.422480129316804,0.999999999997608,0.108027866647596,-0.1221220808,-0.0823080640452783,-0.0518194268795608,-0.366404103379062,-8.70560516370814,-1.52612978540557,0.463748883670598,1,0.443482820974343,0.0173108784728039,0.131360928389314,-0.0708312362715409,0.118280474721462,-0.00505447885565525,0.0784817112987975,0.159464461850127,0.999999998790205,0.241948808608611,-0.0931965936,-0.0376409265935249,-0.0728665454792789,-0.432927257641031,-12.6405525135131,-1.03149603745823,0.200807100107568,1,0.492061534072114,0.015143547689505,-0.0820740534933916,-0.0077368951312433,0.249105839675668,0.26531272563047,1,1,0.121391548762474,0.286414935336371
"CADM2-NF2",-0.0520255413265479,0.00493399223034206,-0.0612163637746146,-0.0430486104928127,0,0,-0.153079628839346,0.101054087512798,0,0,0.0779328783795478,0.10692907308013,-0.030431676250248,0.0893170509246569,0.0487833751097958,0.0477632696666596,2.75663939708728e-11,0.999614024337257,1,-0.05958117952,-0.0823080640452783,-0.0552059938542696,-0.0500511606248598,-8.15706935346405,-1.38048122827761,8.72387551440988e-11,1,1,-0.0134512615359361,0.106909912864852,-0.0752264430120281,0.0810098244434985,0.017305278556092,0.0469423379937386,0.212185090196116,0.999999999999999,0.999866036087566,-0.04446990292,-0.0376409265935249,0.00662228520946102,-0.559787964822094,-12.6930138770287,-0.979928201178333,0.260999470872031,1,1,0.0322326202994577,-0.0550086170121529,0.0327714873932697,1.57136523664477e-10,3.43266936374128e-10,0.999999925501808,1,0.999999991026434,1
"CADM2-NFIA",-0.121135380215221,0.00722304286916717,-0.134461191170617,-0.105982999267107,0,0,-0.153079628839346,0.0319442486241246,0.009,0.0183866666666667,0.0840262923051821,0.134237963699009,-0.066343482828136,0.118205595165965,0.0230498903333182,0.0664490183208188,1.05754247691643e-08,0.99999992294099,0.999410799217346,-0.1273198848,-0.0823080640452783,-0.129038113059904,-0.0208119151657992,-8.44815250355275,-1.44213293878903,2.6309593328165e-08,1,1,0.0211976216249624,0.109610233255397,-0.0910875032098698,0.0943455395602972,-0.00266573996516778,0.0531197506921305,0.0821286296427678,0.999999999999997,0.329129355045298,-0.1149508648,-0.0376409265935249,-0.0985075598314375,-0.416898626837911,-12.8823321261832,-1.02598693940534,0.108576832409083,1,0.635914997730674,0.0463305742716252,-0.0814585813904087,0.00736054071649025,1.89900460894979e-08,3.69762130905643e-08,0.999999999999997,1,0.694676700107159,1
